#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: continuous
#  setname...................: Preprocess_ICArej_P3_elist_bins
#  filename..................: Preprocess_ICArej_elist.set
#  filepath..................: D:\Cognitive sience\Summer404\EEGLAB\Assignment6\P3 Raw Data\sub-013\eeg\
#  nchan.....................: 33
#  pnts......................: 96512
#  srate.....................: 256
#  nevents...................: 401
#  generated by (bdf)........: D:\Cognitive sience\Summer404\EEGLAB\Assignment6\P3 Raw Data\BDF_P3_response.txt
#  generated by (set)........: Preprocess_ICArej_P3_elist_bins
#  reported in ..............: 
#  prog Version..............: 11.03
#  creation date.............: 27-Oct-2025 15:08:03
#  user Account..............: Documents
# 
#  Non-editable header end --------------------------------------------------------------------------------

	bin 1,	# 182,	correct                                                                                             
	bin 2,	# 11,	incorrect                                                                                           



# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (msec)     (msec)    (binary)   (binary)


1     	0     	    202	              ""	      1.7217	      0.00	    0.0	    00000000     00000000	   1	[       ]
2     	0     	    202	              ""	      4.9619	   3240.23	    0.0	    00000000     00000000	   1	[       ]
3     	0     	     41	              ""	      9.3848	   4422.85	    0.0	    00000000     00000000	   1	[       ]
4     	0     	    201	              ""	      9.7539	    369.14	    0.0	    00000000     00000000	   1	[      1]
5     	0     	     42	              ""	     10.8838	   1129.88	    0.0	    00000000     00000000	   1	[       ]
6     	0     	    201	              ""	     11.2178	    333.98	    0.0	    00000000     00000000	   1	[      1]
7     	0     	     45	              ""	     12.4668	   1249.02	    0.0	    00000000     00000000	   1	[       ]
8     	0     	    201	              ""	     12.7617	    294.92	    0.0	    00000000     00000000	   1	[      1]
9     	0     	     42	              ""	     14.0498	   1288.09	    0.0	    00000000     00000000	   1	[       ]
10    	0     	    201	              ""	     14.3779	    328.12	    0.0	    00000000     00000000	   1	[      1]
11    	0     	     41	              ""	     15.5156	   1137.70	    0.0	    00000000     00000000	   1	[       ]
12    	0     	    201	              ""	     15.8174	    301.76	    0.0	    00000000     00000000	   1	[      1]
13    	0     	     42	              ""	     16.9814	   1164.06	    0.0	    00000000     00000000	   1	[       ]
14    	0     	    201	              ""	     17.2734	    291.99	    0.0	    00000000     00000000	   1	[      1]
15    	0     	     43	              ""	     18.5479	   1274.41	    0.0	    00000000     00000000	   1	[       ]
16    	0     	    201	              ""	     18.8418	    293.95	    0.0	    00000000     00000000	   1	[      1]
17    	0     	     44	              ""	     20.0303	   1188.48	    0.0	    00000000     00000000	   1	[       ]
18    	0     	    201	              ""	     20.4814	    451.17	    0.0	    00000000     00000000	   1	[      1]
19    	0     	     43	              ""	     21.6133	   1131.84	    0.0	    00000000     00000000	   1	[       ]
20    	0     	    201	              ""	     22.0098	    396.48	    0.0	    00000000     00000000	   1	[      1]
21    	0     	     42	              ""	     23.0957	   1085.94	    0.0	    00000000     00000000	   1	[       ]
22    	0     	    201	              ""	     23.3936	    297.85	    0.0	    00000000     00000000	   1	[      1]
23    	0     	     44	              ""	     24.6621	   1268.55	    0.0	    00000000     00000000	   1	[       ]
24    	0     	    201	              ""	     25.1133	    451.17	    0.0	    00000000     00000000	   1	[      1]
25    	0     	     44	              ""	     26.2617	   1148.44	    0.0	    00000000     00000000	   1	[       ]
26    	0     	    201	              ""	     26.5928	    331.05	    0.0	    00000000     00000000	   1	[      1]
27    	0     	     42	              ""	     27.7939	   1201.17	    0.0	    00000000     00000000	   1	[       ]
28    	0     	    201	              ""	     28.1611	    367.19	    0.0	    00000000     00000000	   1	[      1]
29    	0     	     45	              ""	     29.2441	   1083.01	    0.0	    00000000     00000000	   1	[       ]
30    	0     	    201	              ""	     29.5293	    285.16	    0.0	    00000000     00000000	   1	[      1]
31    	0     	     41	              ""	     30.7598	   1230.47	    0.0	    00000000     00000000	   1	[       ]
